STATE,CONSTITUENCY,YEAR,% ELECTORS,% VOTES,AGE,CATEGORY,GENERAL VOTES,NAME,PARTY,POSTAL VOTES,SEX,SYMBOL,VOTES
Bihar,Arrah,2014,21.43,43.78,61,GEN,390953,RAJ KUMAR SINGH,BJP,121,M,Lotus,391074
Bihar,Arrah,2014,13.99,28.57,48,GEN,255180,SRIBHAGWAN SINGH,RJD,24,M,Hurricane,255204
Bihar,Arrah,2014,0.38,0.77,49,GEN,6886,BAIJNATH YADAV,BMUP,0,M,Cot,6886
Bihar,Arrah,2014,0.60,1.23,40,GEN,10948,BHARAT BHUSHAN,ABJS,2,M,Kite,10950
Bihar,Arrah,2014,5.42,11.06,31,GEN,98804,RAJU YADAV,CPI(ML),1,M,Flag with,98805
Bihar,Arrah,2014,0.31,0.64,61,GEN,5680,SHAMBHU PRASAD,HVD,0,M,Sewing,5680
Bihar,Arrah,2014,0.41,0.84,59,GEN,7512,DR. SURENDRA,AAAP,6,M,Broom,7518
Bihar,Arrah,2014,0.40,0.82,41,SC,7305,ASHOK RAM,IND,0,M,Cup &,7305
Bihar,Arrah,2014,0.32,0.66,73,GEN,5879,GOPAL SINGH,IND,0,M,Bat,5879
Bihar,Arrah,2014,0.31,0.63,49,SC,5610,SHANKAR DAYAL,IND,0,M,Scissors,5610
Bihar,Buxar,2014,19.44,35.88,61,GEN,318954,ASHWINI KUMAR,BJP,58,M,Lotus,319012
Bihar,Buxar,2014,11.38,20.99,70,GEN,186667,JAGADANAND SINGH,RJD,7,M,Hurricane,186674
Bihar,Buxar,2014,11.26,20.78,50,GEN,184786,DADAN YADAV,BSP,2,M,Elephant,184788
Bihar,Buxar,2014,7.13,13.16,59,GEN,117012,SHYAM LAL SINGH,JD(U),0,M,Arrow,117012
Bihar,Buxar,2014,0.80,1.47,36,GEN,13051,INDU SINGH,CPI(ML),0,F,Flag with,13051
Bihar,Buxar,2014,0.14,0.25,48,GEN,2241,TAFIR HUSSIAN,HVD,0,M,Sewing,2241
Bihar,Buxar,2014,0.13,0.23,35,SC,2066,PARSHURAM PRASAD,BMUP,0,M,Cot,2066
Bihar,Buxar,2014,0.42,0.78,34,GEN,6901,PRADEEP KUMAR,PMSP,0,M,Saw,6901
Bihar,Buxar,2014,0.46,0.85,62,GEN,7514,MOKARRAM HUSSAIN,SBSP,0,M,Walking,7514
Bihar,Buxar,2014,0.11,0.21,38,GEN,1864,MONIBUR RAHMAN,JDR,0,M,Almirah,1864
Bihar,Buxar,2014,0.17,0.31,48,GEN,2740,RAJENDRA KUMAR,BVM,0,M,Bat,2740
Bihar,Buxar,2014,0.21,0.39,58,GEN,3437,SHIO KUMAR SHARMA,JPS,0,M,Air,3437
Bihar,Buxar,2014,0.48,0.89,30,GEN,7874,SWETA PATHAK,AAAP,5,F,Broom,7879
Bihar,Buxar,2014,0.37,0.69,33,GEN,6130,NARENDRA PRATAP,IND,0,M,Auto-,6130
Bihar,Buxar,2014,0.32,0.60,70,GEN,5294,LALLAN RUPNARAIN,IND,0,M,Coconut,5294
Bihar,Buxar,2014,0.76,1.40,74,GEN,12422,SHEO GOPAL,IND,0,M,Balloon,12422
Bihar,Sasaram,2014,5.80,11.01,59,SC,93138,KARRA PARASU,JD(U),172,M,Arrow,93310
Bihar,Sasaram,2014,22.77,43.19,58,SC,365576,CHHEDI PASWAN,BJP,511,M,Lotus,366087
Bihar,Sasaram,2014,1.96,3.72,58,SC,31510,BALESHWAR BHARTI,BSP,18,M,Elephant,31528
Bihar,Sasaram,2014,18.83,35.72,68,SC,302385,MEIRA KUMAR,INC,375,F,Hand,302760
Bihar,Sasaram,2014,0.68,1.30,47,SC,10997,GEETA ARYA,AAAP,8,F,Broom,11005
Bihar,Sasaram,2014,0.47,0.88,39,SC,7479,TETRI DEVI,CPI(ML),7,F,Flag with,7486
Bihar,Sasaram,2014,0.24,0.46,54,SC,3901,SAROJ RAM,BMUP,5,M,Cot,3906
Bihar,Sasaram,2014,0.17,0.33,37,SC,2806,NAND LAL RAM,IND,2,M,Almirah,2808
Bihar,Sasaram,2014,0.25,0.47,32,SC,3980,RAVIKANT,IND,0,M,Air,3980
Bihar,Sasaram,2014,0.27,0.52,77,SC,4395,RAJNARAIN RAO,IND,0,M,Candles,4395
Bihar,Sasaram,2014,0.38,0.72,39,SC,6144,SURENDRA RAM,IND,0,M,Auto-,6144
Bihar,Karakat,2014,14.79,29.56,59,GEN,233619,KANTI SINGH,RJD,32,F,Hurricane,233651
Bihar,Karakat,2014,4.86,9.71,59,GEN,76699,MAHABALI SINGH,JD(U),10,M,Arrow,76709
Bihar,Karakat,2014,2.88,5.76,29,GEN,45501,SANJAY KEWAT,BSP,2,M,Elephant,45503
Bihar,Karakat,2014,21.45,42.88,51,GEN,338821,UPENDRA KUSHWAHA,BLSP,71,M,Ceiling Fan,338892
Bihar,Karakat,2014,0.44,0.88,43,GEN,6934,GHULAM KUNDANAM,AAAP,4,M,Broom,6938
Bihar,Karakat,2014,0.15,0.30,34,GEN,2358,DINESH KUMAR,BMUP,1,M,Cot,2359
Bihar,Karakat,2014,0.44,0.88,45,GEN,6993,PRADEEP KUMAR,RSWD,1,M,Almirah,6994
Bihar,Karakat,2014,0.30,0.61,41,GEN,4794,RAJANI DUBEY,ABJS,1,F,Air,4795
Bihar,Karakat,2014,2.07,4.14,58,GEN,32682,RAJA RAM SINGH,CPI(ML),4,M,Flag with,32686
Bihar,Karakat,2014,0.25,0.51,38,GEN,4002,VEENA BHARTI,JPS,0,F,Saw,4002
Bihar,Karakat,2014,0.13,0.26,27,GEN,2048,IMRAN ALI,IND,0,M,Auto-,2048
Bihar,Karakat,2014,0.18,0.36,62,GEN,2813,MD. DILBAS ANSARI,IND,0,M,Balloon,2813
Bihar,Karakat,2014,0.44,0.88,70,GEN,6974,BHAIRAW DAYAL,IND,0,M,Basket,6974
Bihar,Karakat,2014,0.35,0.69,59,GEN,5459,RAM DAYAL SINGH,IND,0,M,Bat,5459
Bihar,Karakat,2014,0.63,1.25,51,GEN,9918,SATYA NARAYAN,IND,1,M,Batsman,9919
Bihar,Jahanabad,2014,7.09,12.42,50,GEN,100811,ANIL KUMAR SHARMA,JD(U),40,M,Arrow,100851
Bihar,Jahanabad,2014,0.74,1.30,40,GEN,10578,RAVINDRA SINGH,BSP,2,M,Elephant,10580
Bihar,Jahanabad,2014,19.70,34.53,56,GEN,280086,SURENDRA PRASAD,RJD,221,M,Hurricane,280307
Bihar,Jahanabad,2014,22.67,39.74,55,GEN,322422,DR. ARUN KUMAR,BLSP,225,M,Ceiling Fan,322647
Bihar,Jahanabad,2014,0.42,0.74,49,GEN,6040,MD. ISTIYAK,AITC,1,M,Flowers and,6041
Bihar,Jahanabad,2014,0.26,0.46,64,GEN,3706,CHANDRA BHUSHAN,AAAP,5,M,Broom,3711
Bihar,Jahanabad,2014,0.15,0.26,34,SC,2121,NARENDRA KUMAR,SHS,15,M,Scissors,2136
Bihar,Jahanabad,2014,0.19,0.34,72,GEN,2720,PARSHURAM VIND,BMUP,1,M,Cot,2721
Bihar,Jahanabad,2014,0.20,0.35,51,GEN,2825,MANJU DEVI,KVD,1,F,Whistle,2826
Bihar,Jahanabad,2014,2.41,4.23,58,GEN,34365,RAMADHAR SINGH,CPI(ML),0,M,Flag with,34365
Bihar,Jahanabad,2014,0.25,0.43,27,GEN,3521,RAHUL RANJAN,JMM,0,M,Dish,3521
Bihar,Jahanabad,2014,0.55,0.96,52,GEN,7755,ARJUN THAKUR,IND,2,M,Kite,7757
Bihar,Jahanabad,2014,0.75,1.31,39,GEN,10625,NITYANAND SINGH,IND,0,M,Gas,10625
Bihar,Jahanabad,2014,0.62,1.09,31,GEN,8874,MANJAY KUMAR,IND,0,M,Camera,8874
Bihar,Jahanabad,2014,0.30,0.52,26,GEN,4202,SUDAY YADAV,IND,0,M,Bat,4202
Bihar,Aurangabad,2014,15.73,30.72,72,GEN,241433,NIKHIL KUMAR,INC,161,M,Hand,241594
Bihar,Aurangabad,2014,8.86,17.31,42,GEN,136045,BAGI KUMAR VERMA,JD(U),92,M,Arrow,136137
Bihar,Aurangabad,2014,1.81,3.54,45,GEN,27818,SANTOSH KUMAR,BSP,15,M,Elephant,27833
Bihar,Aurangabad,2014,20.05,39.16,48,GEN,307605,SUSHIL KUMAR SINGH,BJP,336,M,Lotus,307941
Bihar,Aurangabad,2014,0.60,1.18,46,GEN,9253,UPENDRA NATH,BMUP,2,M,Cot,9255
Bihar,Aurangabad,2014,0.30,0.59,43,GEN,4608,USHA SHARAN,SSD,0,F,Saw,4608
Bihar,Aurangabad,2014,0.44,0.85,49,GEN,6699,RAGINI LATA SINGH,AAAP,4,F,Broom,6703
Bihar,Aurangabad,2014,0.22,0.42,43,GEN,3332,RITA DEVI,SP,1,F,Bicycle,3333
Bihar,Aurangabad,2014,0.24,0.47,55,GEN,3696,DURGA THAKUR,IND,0,M,Scissors,3696
Bihar,Aurangabad,2014,0.37,0.73,42,GEN,5726,RAKESH SHARMA,IND,0,M,Almirah,5726
Bihar,Aurangabad,2014,0.47,0.91,45,GEN,7195,RAMJI SINGH,IND,0,M,Air,7195
Bihar,Aurangabad,2014,0.40,0.78,29,GEN,6121,BIJEET KUMAR,IND,0,M,Auto-,6121
Bihar,Aurangabad,2014,0.56,1.10,58,SC,8678,SOMARU PASWAN,IND,0,M,Balloon,8678
Bihar,Gaya,2014,8.78,16.28,68,SC,131403,JITAN RAM MANJHI,JD(U),425,M,Arrow,131828
Bihar,Gaya,2014,14.03,26.03,54,SC,210042,RAMJI MANJHI,RJD,684,M,Hurricane,210726
Bihar,Gaya,2014,1.07,1.98,64,SC,15982,SHIV KUMAR KANT,BSP,46,M,Elephant,16028
Bihar,Gaya,2014,21.73,40.30,51,SC,325040,HARI MANJHI,BJP,1190,M,Lotus,326230
Bihar,Gaya,2014,2.46,4.55,52,SC,36860,ASHOK KUMAR,JMM,3,M,Bow &,36863
Bihar,Gaya,2014,0.37,0.68,45,SC,5531,INDRA DEO,BMUP,13,M,Air,5544
Bihar,Gaya,2014,0.60,1.11,44,SC,8996,KAPIL CHOUDHARY,AITC,8,M,Flowers and,9004
Bihar,Gaya,2014,0.49,0.90,38,SC,7296,DHANANJAY KISHORE,AAAP,16,M,Broom,7312
Bihar,Gaya,2014,0.51,0.94,40,SC,7609,NIRANJAN KUMAR,CPI(ML),15,M,Flag with,7624
Bihar,Gaya,2014,0.50,0.93,50,SC,7544,BHUNESWAR DAS,RAHM,5,M,FLUTE,7549
Bihar,Gaya,2014,0.40,0.75,33,SC,6064,MAMTA KUMARI,SP,1,F,Bicycle,6065
Bihar,Gaya,2014,0.39,0.73,38,SC,5920,SHIV SHANKAR,BBMP,4,M,Envelope,5924
Bihar,Gaya,2014,1.31,2.43,39,SC,19619,DR. DEV KUMAR,IND,32,M,Cup &,19651
Bihar,Nawada,2014,9.93,19.02,44,GEN,168209,KAUSHAL YADAV,JD(U),8,M,Arrow,168217
Bihar,Nawada,2014,23.03,44.12,61,GEN,390205,GIRIRAJ SINGH,BJP,43,M,Lotus,390248
Bihar,Nawada,2014,14.76,28.28,52,GEN,250086,RAJ BALLABH PRASAD,RJD,5,M,Hurricane,250091
Bihar,Nawada,2014,0.47,0.90,48,SC,7997,SOHAIL ANWER,BSP,0,M,Elephant,7997
Bihar,Nawada,2014,0.15,0.29,37,SC,2596,ASHOK KUMAR,ravp,0,M,Scissors,2596
Bihar,Nawada,2014,0.13,0.25,42,GEN,2169,UMAKANT RAHI,SSD,0,M,Saw,2169
Bihar,Nawada,2014,0.10,0.19,34,GEN,1650,PRAMENDRA KUMAR,BED,0,M,Auto-,1650
Bihar,Nawada,2014,0.19,0.35,42,GEN,3138,MOHAMMAD JAHID,AITC,0,M,Flowers and,3138
Bihar,Nawada,2014,0.24,0.46,58,GEN,4055,RAJENDRA SINGH,AAAP,2,M,Broom,4057
Bihar,Nawada,2014,0.19,0.37,42,SC,3291,VIJAY RAM,MOSP,0,M,HOCKEY &,3291
Bihar,Nawada,2014,0.21,0.41,35,SC,3612,SURENDRA,SP,0,M,Bicycle,3612
Bihar,Nawada,2014,0.21,0.40,48,GEN,3568,AZAD GEETA PRASAD,IND,0,M,Basket,3568
Bihar,Nawada,2014,0.22,0.42,32,SC,3743,ADITYA NARAYAN,IND,0,M,Batsman,3743
Bihar,Nawada,2014,0.38,0.73,40,GEN,6443,MANISH KUMAR,IND,0,M,Battery,6443
Bihar,Nawada,2014,0.40,0.76,50,GEN,6736,SATISH KUMAR,IND,0,M,BELT,6736
Bihar,Nawada,2014,0.71,1.36,36,GEN,12072,SAFDAR ISMAIL,IND,0,M,Black Board,12072
Bihar,Nawada,2014,0.43,0.83,39,GEN,7324,SHULOCHANA DEVI,IND,0,F,Bread,7324
Bihar,Jamui,2014,12.81,25.60,61,SC,198591,UDAY NARAIN,JD(U),8,M,Arrow,198599
Bihar,Jamui,2014,18.40,36.79,32,SC,285334,CHIRAG KUMAR,LJP,20,M,Bungalow,285354
Bihar,Jamui,2014,0.97,1.93,58,SC,15007,BRAHMDEV ANAND,BSP,1,M,Elephant,15008
Bihar,Jamui,2014,12.86,25.71,46,SC,199401,SUDHANSU SHEKHAR,RJD,6,M,Hurricane,199407
Bihar,Jamui,2014,0.69,1.39,35,SC,10748,UPENDRA RAVIDAS,JMM,0,M,Almirah,10748
Bihar,Jamui,2014,0.40,0.81,61,SC,6252,JAY PRAKASH DAS,CPI(ML),1,M,Flag with,6253
Bihar,Jamui,2014,0.46,0.92,34,SC,7157,VINOD KUMAR DAS,AAAP,2,M,Broom,7159
Bihar,Jamui,2014,0.46,0.92,56,SC,7144,VISHUN CHOUDHARY,SHS,3,M,Envelope,7147
Bihar,Jamui,2014,0.49,0.98,30,SC,7634,DILIP KUMAR,IND,1,M,Candles,7635
Bihar,Jamui,2014,0.54,1.08,32,SC,8360,MANOJ KUMAR,IND,0,M,Black Board,8360
Bihar,Jamui,2014,0.67,1.35,45,SC,10452,SUBHASH PASWAN,IND,0,M,Bat,10452
Goa,North,2014,25.67,32.51,67,GEN,131904,RAVI NAIK,INC,400,M,Hand,132304
Goa,North,2014,46.16,58.46,61,GEN,236926,SHRIPAD YESSO NAIK,BJP,977,M,Lotus,237903
Goa,North,2014,1.09,1.39,47,GEN,5638,ADV. SUHAS NAIK,CPI,2,M,Ears of,5640
Goa,North,2014,3.08,3.90,61,GEN,15830,DR.DATTARAM DESAI,AAAP,27,M,Broom,15857
Goa,North,2014,0.62,0.79,44,GEN,3216,RAJU DSOUZA,SJP(R),0,M,Battery,3216
Goa,North,2014,0.80,1.01,64,GEN,4117,DAYANAND G.,IND,11,M,Kite,4128
Goa,North,2014,0.35,0.45,38,GEN,1813,MITTU MUJAVAR,IND,0,M,Candles,1813
Goa,South,2014,30.52,40.55,45,GEN,166226,ALEIXO REGINALDO,INC,220,M,Hand,166446
Goa,South,2014,36.45,48.42,47,GEN,198176,ADV. NARENDRA,BJP,600,M,Lotus,198776
Goa,South,2014,0.81,1.08,58,GEN,4435,ADV. RAJU,CPI,2,M,Ears of,4437
Goa,South,2014,0.12,0.16,33,GEN,665,CLIFFTON DE SOUZA,BMUP,1,M,Cot,666
Goa,South,2014,2.19,2.91,64,GEN,11932,CHURCHILL ALEMAO,AITC,9,M,Flowers and,11941
Goa,South,2014,0.10,0.13,58,GEN,530,ADV. JAWAHAR DIAS,GOA,0,M,Ring,530
Goa,South,2014,0.14,0.19,37,GEN,783,SAVIO OLIVER,GSRP,0,M,Candles,783
Goa,South,2014,2.06,2.74,39,GEN,11227,SWATI S. KERKAR,AAAP,19,F,Broom,11246
Goa,South,2014,1.31,1.74,42,GEN,7105,GOVIND SHEPU,IND,47,M,Ceiling Fan,7152
Goa,South,2014,0.13,0.17,43,GEN,682,BALKRISHNA,IND,1,M,Bat,683
Goa,South,2014,0.14,0.19,62,GEN,790,VENUS HABIB,IND,0,F,Sewing,790
Goa,South,2014,0.47,0.63,33,GEN,2586,SHALOM MATHEW,IND,0,M,Pen Nib with,2586
Gujarat,Kachchh,2014,1.38,2.24,37,SC,21133,KAMALBHAI MATANG,BSP,97,M,Elephant,21230
Gujarat,Kachchh,2014,36.70,59.40,35,SC,560475,CHAVDA VINOD,BJP,2380,M,Lotus,562855
Gujarat,Kachchh,2014,20.11,32.55,70,SC,307072,DR.DINESH PARMAR,INC,1301,M,Hand,308373
Gujarat,Kachchh,2014,1.03,1.67,46,SC,15689,DANICHA GOVINDBHAI,AAAP,108,M,Broom,15797
Gujarat,Kachchh,2014,1.38,2.23,37,SC,21034,HIRJI PUNJABHAI SIJU,BMUP,72,M,Cot,21106
Gujarat,Banaskantha,2014,33.51,57.23,59,GEN,506171,CHAUDHARY,BJP,1685,M,Lotus,507856
Gujarat,Banaskantha,2014,20.16,34.43,72,GEN,304035,PATEL JOITABHAI,INC,1487,M,Hand,305522
Gujarat,Banaskantha,2014,0.74,1.26,43,SC,11160,MAHANT,BSP,15,M,Elephant,11175
Gujarat,Banaskantha,2014,0.13,0.23,47,GEN,2000,CHOUDHARY,SP,7,M,Bicycle,2007
Gujarat,Banaskantha,2014,0.43,0.74,48,GEN,6495,SANJAYKUMAR,AAAP,76,M,Broom,6571
Gujarat,Banaskantha,2014,0.05,0.09,47,ST,823,GAMAR VADHABHAI,IND,2,M,Pot,825
Gujarat,Banaskantha,2014,0.12,0.20,66,GEN,1757,THAKOR BHUPATAJI,IND,13,M,Kite,1770
Gujarat,Banaskantha,2014,0.14,0.24,58,ST,2107,DABHI NAVAJIBHAI,IND,11,M,Iron,2118
Gujarat,Banaskantha,2014,0.72,1.23,64,GEN,10861,BABAJI THAKOR,IND,36,M,Scissors,10897
Gujarat,Banaskantha,2014,0.22,0.37,63,ST,3260,MAHENDRABHAI,IND,42,M,Pen Nib with,3302
Gujarat,Banaskantha,2014,0.14,0.23,40,GEN,2056,MADHU NIRUPABEN,IND,8,F,Pressure,2064
Gujarat,Banaskantha,2014,0.17,0.29,44,SC,2523,SHRIMALI ASHOKBHAI,IND,12,M,Coconut,2535
Gujarat,Banaskantha,2014,0.36,0.61,38,GEN,5386,SOLANKI,IND,2,M,Candles,5388
Gujarat,Banaskantha,2014,0.48,0.81,52,ST,7204,SOLANKI SAYBABHAI,IND,3,M,Ceiling Fan,7207
Gujarat,Patan,2014,0.61,1.03,44,SC,9842,PARMAR MAGANBHAI,BSP,58,M,Elephant,9900
Gujarat,Patan,2014,23.32,39.70,78,GEN,376973,RATHOD,INC,2846,M,Hand,379819
Gujarat,Patan,2014,31.84,54.21,80,GEN,515579,LILADHARBHAI,BJP,2959,M,Lotus,518538
Gujarat,Patan,2014,0.38,0.65,62,GEN,6164,GOVINDJI OKHAJI,JD(U),24,M,Arrow,6188
Gujarat,Patan,2014,0.17,0.29,44,GEN,2716,JAKASIJI JOGAJI,BMUP,44,M,Cot,2760
Gujarat,Patan,2014,0.06,0.10,59,SC,895,PARMAR,RPIE,15,M,Battery,910
Gujarat,Patan,2014,0.11,0.19,50,GEN,1827,BABUBHAI,SP,16,M,Bicycle,1843
Gujarat,Patan,2014,0.11,0.19,31,GEN,1838,IMRANKHAN,IND,2,M,Kettle,1840
Gujarat,Patan,2014,0.16,0.27,60,GEN,2523,CHHAGANBHAI,IND,16,M,Basket,2539
Gujarat,Patan,2014,0.12,0.21,37,GEN,1962,JAGRALA IMRAN,IND,16,M,Auto-,1978
Gujarat,Patan,2014,0.11,0.18,53,GEN,1736,DESAI ISHWARBHAI,IND,16,M,Coconut,1752
Gujarat,Patan,2014,0.16,0.27,47,GEN,2544,BHORANIYA,IND,6,M,Ceiling Fan,2550
Gujarat,Patan,2014,0.35,0.59,39,GEN,5627,MOLAPIYA,IND,2,M,Gas,5629
Gujarat,Patan,2014,0.46,0.78,53,GEN,7483,VAGHDA JIVABHAI,IND,9,M,Kite,7492
Gujarat,Mahesana,2014,0.65,0.97,55,GEN,9675,THAKOR KEVALJI,BSP,91,M,Elephant,9766
Gujarat,Mahesana,2014,38.73,57.78,55,GEN,577225,PATEL JAYSHREEBEN,BJP,3025,F,Lotus,580250
Gujarat,Mahesana,2014,24.79,36.98,75,GEN,368204,PATEL JIVABHAI,INC,3155,M,Hand,371359
Gujarat,Mahesana,2014,0.32,0.48,38,GEN,4813,GIRISHJI JENAJI,BNJD,12,M,Kite,4825
Gujarat,Mahesana,2014,0.07,0.11,37,GEN,1069,CHAUDHARY,VHS,15,M,Batsman,1084
Gujarat,Mahesana,2014,0.09,0.13,36,GEN,1327,ZALA INDRAJITSINH,SP,13,M,Bicycle,1340
Gujarat,Mahesana,2014,0.08,0.12,56,GEN,1241,THAKOR MANSANGJI,BMUP,10,M,Cot,1251
Gujarat,Mahesana,2014,0.07,0.10,46,GEN,1032,PATEL DILIPBHAI,HJP,0,M,Almirah,1032
Gujarat,Mahesana,2014,0.25,0.37,39,GEN,3659,SMT VANDANABEN,AAAP,72,F,Broom,3731
Gujarat,Mahesana,2014,0.11,0.16,57,GEN,1622,THAKOR BALDEVJI,IND,31,M,Cup &,1653
Gujarat,Mahesana,2014,0.12,0.18,59,GEN,1780,THAKOR BABUJI,IND,24,M,Sewing,1804
Gujarat,Mahesana,2014,0.16,0.24,35,GEN,2424,THAKOR SAMARATJI,IND,3,M,Gas,2427
Gujarat,Mahesana,2014,0.40,0.60,61,GEN,5977,PRAJAPATI,IND,5,M,Auto-,5982
Gujarat,Mahesana,2014,0.41,0.61,29,GEN,6133,MAHMAD AZAM,IND,6,M,HOCKEY &,6139
Gujarat,Sabarkantha,2014,1.03,1.52,43,SC,16622,BHAMBHI,BSP,43,M,Elephant,16665
Gujarat,Sabarkantha,2014,34.17,50.39,62,GEN,549061,RATHOD DIPSINH,BJP,3144,M,Lotus,552205
Gujarat,Sabarkantha,2014,28.95,42.68,74,GEN,463024,SHANKERSINH,INC,4726,M,Hand,467750
Gujarat,Sabarkantha,2014,0.56,0.83,45,GEN,9028,PATEL BHOGILAL,BNJD,18,M,Kite,9046
Gujarat,Sabarkantha,2014,0.14,0.21,36,GEN,2312,SHEKH ARIF KHAN,SP,2,M,Bicycle,2314
Gujarat,Sabarkantha,2014,0.10,0.15,47,GEN,1668,PATEL ISHWARBHAI,IND,6,M,Ceiling Fan,1674
Gujarat,Sabarkantha,2014,0.12,0.17,58,GEN,1869,PATEL,IND,7,M,Pot,1876
Gujarat,Sabarkantha,2014,0.22,0.32,70,ST,3516,BALUSINGH,IND,11,M,Sewing,3527
Gujarat,Sabarkantha,2014,0.42,0.62,51,GEN,6810,VELANI SHANTILAL,IND,6,M,Coconut,6816
Gujarat,Sabarkantha,2014,0.61,0.89,68,ST,9790,SOLANKI,IND,5,M,Cup &,9795
Gujarat,Gandhinagar,2014,44.61,68.03,86,GEN,770118,L.K.ADVANI,BJP,3421,M,Lotus,773539
Gujarat,Gandhinagar,2014,16.75,25.54,56,GEN,287584,KIRITBHAI,INC,2834,M,Hand,290418
Gujarat,Gandhinagar,2014,0.35,0.53,63,SC,6018,NIRANJAN GHOSH,BSP,50,M,Elephant,6068
Gujarat,Gandhinagar,2014,0.09,0.14,63,SC,1626,AJMALBHAI RAMABHAI,BMUP,13,M,Cot,1639
Gujarat,Gandhinagar,2014,0.05,0.07,46,GEN,793,THAKOR RAVAJI,VHS,16,M,Batsman,809
Gujarat,Gandhinagar,2014,0.04,0.06,50,SC,649,PATEL PIYUSHKUMAR,NYP,4,M,Battery,653
Gujarat,Gandhinagar,2014,0.04,0.06,34,SC,682,MANOJ J. NAYAK,LoRP,1,M,FLUTE,683
Gujarat,Gandhinagar,2014,1.15,1.76,47,GEN,19720,RITURAJ MEHTA,AAAP,246,M,Broom,19966
Gujarat,Gandhinagar,2014,0.04,0.06,34,GEN,661,THAKOR,IND,7,M,Bottle,668
Gujarat,Gandhinagar,2014,0.04,0.06,45,SC,676,DIPIKABEN SUTARIYA,IND,8,F,Slate,684
Gujarat,Gandhinagar,2014,0.05,0.07,47,GEN,780,DESAI KHODABHAI,IND,13,M,Green Chilli,793
Gujarat,Gandhinagar,2014,0.05,0.08,46,GEN,923,PAGI GANPATBHAI,IND,1,M,Whistle,924
Gujarat,Gandhinagar,2014,0.06,0.09,33,GEN,984,BIRJUSINH MOTISINH,IND,0,M,Ring,984
Gujarat,Gandhinagar,2014,0.09,0.13,43,GEN,1467,BRAHMBHATT,IND,7,M,Dao,1474
Gujarat,Gandhinagar,2014,0.18,0.28,43,GEN,3170,RAJ PRAJAPATI,IND,7,M,Kite,3177
Gujarat,Gandhinagar,2014,0.56,0.86,45,GEN,9762,RAHUL CHIMANBHAI,IND,5,M,Candles,9767
Gujarat,Gandhinagar,2014,0.39,0.59,49,GEN,6685,VAGHELA KISHORSINH,IND,20,M,Scissors,6705
Gujarat,Gandhinagar,2014,0.22,0.33,37,SC,3765,M. K. SHAH,IND,2,M,Gas,3767
Gujarat,Ahmedabad,2014,19.16,31.11,52,GEN,304769,PATEL HIMMATSINGH,INC,2180,M,Hand,306949
Gujarat,Ahmedabad,2014,39.55,64.22,59,GEN,630869,PARESH RAWAL,BJP,2713,M,Lotus,633582
Gujarat,Ahmedabad,2014,0.38,0.61,35,SC,5970,ROHIT RAJUBHAI,BSP,53,M,Elephant,6023
Gujarat,Ahmedabad,2014,0.06,0.10,45,GEN,985,ADITYA RAVAL,VHS,2,M,Batsman,987
Gujarat,Ahmedabad,2014,0.03,0.06,41,GEN,555,DUTT AAKASH -,JD(U),3,M,Arrow,558
Gujarat,Ahmedabad,2014,0.71,1.15,62,GEN,11208,DINESH VAGHELA,AAAP,141,M,Broom,11349
Gujarat,Ahmedabad,2014,0.05,0.08,62,SC,778,NARANBHAI T.,BSDL,4,M,Cup &,782
Gujarat,Ahmedabad,2014,0.04,0.07,68,SC,686,BUDDHPRIYA JASVANT,PAP,12,M,Bat,698
Gujarat,Ahmedabad,2014,0.04,0.07,43,SC,687,VIJAYKUMAR M.,HND,17,M,Battery,704
Gujarat,Ahmedabad,2014,0.07,0.11,47,GEN,1091,ATIKBHAI MEV,IND,3,M,Kite,1094
Gujarat,Ahmedabad,2014,0.07,0.12,60,GEN,1199,ANILKUMAR SHARMA,IND,2,M,Bread,1201
Gujarat,Ahmedabad,2014,0.14,0.23,51,GEN,2296,DASHRATHBHAI M.,IND,3,M,Auto-,2299
Gujarat,Ahmedabad,2014,0.25,0.41,39,GEN,4045,ROSHAN PRIYAVADAN,IND,1,M,CALCULAT,4046
Gujarat,Ahmedabad,2014,19.34,30.74,63,SC,295202,ISHWARBAHI,INC,1591,M,Hand,296793
Gujarat,Ahmedabad,2014,40.22,63.91,64,SC,614892,DR. KIRIT P SOLANKI,BJP,2212,M,Lotus,617104
Gujarat,Ahmedabad,2014,0.40,0.64,57,SC,6180,CHAVDA,BSP,25,M,Elephant,6205
Gujarat,Ahmedabad,2014,0.06,0.10,49,SC,937,AMRUT SONARA,BSDL,4,M,Kite,941
Gujarat,Ahmedabad,2014,0.09,0.14,52,SC,1378,NARENDRA,LSWP,13,M,Candles,1391
Gujarat,Ahmedabad,2014,0.17,0.27,57,SC,2539,DR J G PARMAR,BMUP,25,M,Cot,2564
Gujarat,Ahmedabad,2014,1.13,1.80,59,SC,17184,J J MEVADA,AAAP,148,M,Broom,17332
Gujarat,Ahmedabad,2014,0.05,0.08,44,SC,801,AAYAR MULJIBHAI,IND,7,M,Coconut,808
Gujarat,Ahmedabad,2014,0.05,0.08,55,SC,806,PARMAR,IND,1,M,Batsman,807
Gujarat,Ahmedabad,2014,0.08,0.13,52,SC,1254,SOLANKI,IND,2,M,Hat,1256
Gujarat,Ahmedabad,2014,0.18,0.29,53,SC,2835,SOLANKI VITTHALBHAI,IND,2,M,Ice Cream,2837
